Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675629242.6743765,0,74034,0,GPS1_Frame,42.204513999999996,-71.058135,10.0,1.0,330093.4023560361,4674534.07060121,0.0,19,T
1675629243.6758199,0,74035,0,GPS1_Frame,42.204513999999996,-71.058135,10.0,1.0,330093.4023560361,4674534.07060121,0.0,19,T
1675629244.6753962,0,74036,0,GPS1_Frame,42.204513999999996,-71.058135,10.0,1.0,330093.4023560361,4674534.07060121,0.0,19,T
1675629245.674139,0,74037,0,GPS1_Frame,42.204513999999996,-71.058135,10.0,1.0,330093.4023560361,4674534.07060121,0.0,19,T
1675629246.6733572,0,74038,0,GPS1_Frame,42.204513999999996,-71.058135,10.0,1.0,330093.4023560361,4674534.07060121,0.0,19,T
1675629247.6743252,0,74039,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
1675629248.675235,0,74040,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
1675629249.675737,0,74041,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
1675629250.6731803,0,74042,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
1675629251.6741703,0,74043,0,GPS1_Frame,42.204515,-71.058135,10.0,1.0,330093.405036715,4674534.181641139,0.0,19,T
